file,line,severity,category,description,code
FST_Cost_V1/assets/css/app/definitions/tours.css,455,low,css_smell,!important aşırı kullanımı olasılığı.,bottom: auto !important;
FST_Cost_V1/assets/css/app/definitions/tours.css,456,low,css_smell,!important aşırı kullanımı olasılığı.,left: auto !important;
FST_Cost_V1/assets/css/app/definitions/tours.css,457,low,css_smell,!important aşırı kullanımı olasılığı.,z-index: 9999 !important;
FST_Cost_V1/assets/css/app/definitions/users.css,334,low,css_smell,!important aşırı kullanımı olasılığı.,position: fixed !important;
FST_Cost_V1/assets/css/app/definitions/users.css,335,low,css_smell,!important aşırı kullanımı olasılığı.,top: 20px !important;
FST_Cost_V1/assets/css/app/definitions/users.css,336,low,css_smell,!important aşırı kullanımı olasılığı.,right: 20px !important;
FST_Cost_V1/assets/css/app/definitions/users.css,337,low,css_smell,!important aşırı kullanımı olasılığı.,bottom: auto !important;
FST_Cost_V1/assets/css/app/definitions/users.css,338,low,css_smell,!important aşırı kullanımı olasılığı.,left: auto !important;
FST_Cost_V1/assets/css/app/definitions/users.css,487,low,css_smell,!important aşırı kullanımı olasılığı.,left: 10px !important;
FST_Cost_V1/assets/css/app/definitions/users.css,488,low,css_smell,!important aşırı kullanımı olasılığı.,right: 10px !important;
FST_Cost_V1/assets/css/app/definitions/users.css,489,low,css_smell,!important aşırı kullanımı olasılığı.,top: 10px !important;
FST_Cost_V1/assets/css/app/definitions/vehicles.css,4,low,css_smell,!important aşırı kullanımı olasılığı.,border: 2px solid #dc3545 !important;
FST_Cost_V1/assets/css/app/definitions/vehicles.css,5,low,css_smell,!important aşırı kullanımı olasılığı.,background-color: #fff5f5 !important;
FST_Cost_V1/assets/css/app/definitions/vehicles.css,10,low,css_smell,!important aşırı kullanımı olasılığı.,outline: 2px solid #dc3545 !important;
FST_Cost_V1/assets/css/app/definitions/vehicles.css,453,low,css_smell,!important aşırı kullanımı olasılığı.,position: fixed !important;
FST_Cost_V1/assets/css/app/definitions/vehicles.css,454,low,css_smell,!important aşırı kullanımı olasılığı.,top: 20px !important;
FST_Cost_V1/assets/css/app/definitions/vehicles.css,455,low,css_smell,!important aşırı kullanımı olasılığı.,right: 20px !important;
FST_Cost_V1/assets/css/app/definitions/vehicles.css,456,low,css_smell,!important aşırı kullanımı olasılığı.,bottom: auto !important;
FST_Cost_V1/assets/css/app/definitions/vehicles.css,457,low,css_smell,!important aşırı kullanımı olasılığı.,left: auto !important;
FST_Cost_V1/assets/css/app/definitions/vehicles.css,458,low,css_smell,!important aşırı kullanımı olasılığı.,z-index: 9999 !important;
FST_Cost_V1/assets/css/includes/sidebar.css,414,low,css_smell,!important aşırı kullanımı olasılığı.,opacity: 1 !important;
FST_Cost_V1/assets/css/includes/sidebar.css,415,low,css_smell,!important aşırı kullanımı olasılığı.,pointer-events: auto !important;
FST_Cost_V1/assets/css/includes/sidebar.css,460,low,css_smell,!important aşırı kullanımı olasılığı.,height: auto !important;
FST_Cost_V1/assets/css/includes/sidebar.css,461,low,css_smell,!important aşırı kullanımı olasılığı.,padding: 6px 0 !important;
FST_Cost_V1/assets/css/includes/sidebar.css,481,low,css_smell,!important aşırı kullanımı olasılığı.,opacity: 1 !important;
FST_Cost_V1/assets/css/includes/sidebar.css,482,low,css_smell,!important aşırı kullanımı olasılığı.,visibility: visible !important;
FST_Cost_V1/assets/css/includes/sidebar.css,483,low,css_smell,!important aşırı kullanımı olasılığı.,pointer-events: auto !important;
FST_Cost_V1/assets/css/includes/sidebar.css,484,low,css_smell,!important aşırı kullanımı olasılığı.,"transition: opacity 0.15s ease, visibility 0.15s ease !important;"
FST_Cost_V1/assets/css/includes/sidebar.css,492,low,css_smell,!important aşırı kullanımı olasılığı.,opacity: 0 !important;
FST_Cost_V1/assets/css/includes/sidebar.css,493,low,css_smell,!important aşırı kullanımı olasılığı.,visibility: hidden !important;
FST_Cost_V1/assets/css/includes/sidebar.css,494,low,css_smell,!important aşırı kullanımı olasılığı.,pointer-events: none !important;
FST_Cost_V1/assets/css/includes/sidebar.css,495,low,css_smell,!important aşırı kullanımı olasılığı.,"transition: opacity 0s ease, visibility 0s ease !important;"
FST_Cost_V1/assets/css/includes/sidebar.css,502,low,css_smell,!important aşırı kullanımı olasılığı.,display: none !important;
FST_Cost_V1/assets/css/includes/sidebar.css,609,low,css_smell,!important aşırı kullanımı olasılığı.,display: none !important;
FST_Cost_V1/assets/css/includes/sidebar.css,694,low,css_smell,!important aşırı kullanımı olasılığı.,display: initial !important;
FST_Cost_V1/assets/css/includes/sidebar.css,695,low,css_smell,!important aşırı kullanımı olasılığı.,opacity: 1 !important;
FST_Cost_V1/assets/css/includes/sidebar.css,696,low,css_smell,!important aşırı kullanımı olasılığı.,pointer-events: auto !important;
FST_Cost_V1/assets/css/includes/sidebar.css,716,low,css_smell,!important aşırı kullanımı olasılığı.,position: static !important;
FST_Cost_V1/assets/css/includes/sidebar.css,717,low,css_smell,!important aşırı kullanımı olasılığı.,height: 0 !important;
FST_Cost_V1/assets/css/includes/sidebar.css,718,low,css_smell,!important aşırı kullanımı olasılığı.,padding: 0 !important;
FST_Cost_V1/assets/css/includes/sidebar.css,719,low,css_smell,!important aşırı kullanımı olasılığı.,opacity: 1 !important;
FST_Cost_V1/assets/css/includes/sidebar.css,720,low,css_smell,!important aşırı kullanımı olasılığı.,pointer-events: none !important;
FST_Cost_V1/assets/css/includes/sidebar.css,721,low,css_smell,!important aşırı kullanımı olasılığı.,left: auto !important;
FST_Cost_V1/assets/css/includes/sidebar.css,722,low,css_smell,!important aşırı kullanımı olasılığı.,box-shadow: none !important;
FST_Cost_V1/assets/css/includes/sidebar.css,723,low,css_smell,!important aşırı kullanımı olasılığı.,border-radius: 0 !important;
FST_Cost_V1/assets/css/includes/sidebar.css,724,low,css_smell,!important aşırı kullanımı olasılığı.,background: transparent !important;
FST_Cost_V1/assets/css/includes/sidebar.css,725,low,css_smell,!important aşırı kullanımı olasılığı.,min-width: auto !important;
FST_Cost_V1/assets/css/includes/sidebar.css,726,low,css_smell,!important aşırı kullanımı olasılığı.,overflow-y: hidden !important;
FST_Cost_V1/assets/css/includes/sidebar.css,727,low,css_smell,!important aşırı kullanımı olasılığı.,transition: height 0.4s ease !important;
FST_Cost_V1/assets/css/includes/sidebar.css,728,low,css_smell,!important aşırı kullanımı olasılığı.,margin: 0 !important;
FST_Cost_V1/assets/css/includes/sidebar.css,733,low,css_smell,!important aşırı kullanımı olasılığı.,height: 0 !important;
FST_Cost_V1/assets/css/includes/sidebar.css,734,low,css_smell,!important aşırı kullanımı olasılığı.,display: none !important;
FST_Cost_V1/assets/css/includes/sidebar.css,739,low,css_smell,!important aşırı kullanımı olasılığı.,height: auto !important;
FST_Cost_V1/assets/css/includes/sidebar.css,740,low,css_smell,!important aşırı kullanımı olasılığı.,padding: 6px 0 6px 15px !important;
FST_Cost_V1/assets/css/includes/sidebar.css,741,low,css_smell,!important aşırı kullanımı olasılığı.,pointer-events: auto !important;
FST_Cost_V1/assets/css/includes/sidebar.css,742,low,css_smell,!important aşırı kullanımı olasılığı.,display: block !important;
FST_Cost_V1/assets/css/includes/sidebar.css,758,low,css_smell,!important aşırı kullanımı olasılığı.,display: none !important;
FST_Cost_V1/assets/css/includes/sidebar.css,763,low,css_smell,!important aşırı kullanımı olasılığı.,display: none !important;
FST_Cost_V1/assets/css/includes/sidebar.css,768,low,css_smell,!important aşırı kullanımı olasılığı.,display: block !important;
FST_Cost_V1/assets/css/includes/topbar.css,285,low,css_smell,!important aşırı kullanımı olasılığı.,left: 0 !important;
FST_Cost_V1/assets/css/includes/topbar.css,290,low,css_smell,!important aşırı kullanımı olasılığı.,left: 0 !important;
FST_Cost_V1/assets/css/includes/topbar.css,294,low,css_smell,!important aşırı kullanımı olasılığı.,left: 0 !important;
FST_Cost_V1/assets/css/includes/topbar.css,298,low,css_smell,!important aşırı kullanımı olasılığı.,left: 0 !important;
FST_Cost_V1/assets/js/common.js,225,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"btn.innerHTML = `<span class=""material-symbols-rounded"">${action.icon}</span>`;"
FST_Cost_V1/assets/js/login.js,13,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"loading: 'Yükleniyor...',"
FST_Cost_V1/assets/js/login.js,14,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,please_wait: 'Lütfen bekleyin...'
FST_Cost_V1/assets/js/login.js,72,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"submitBtn.innerHTML = '<i class=""fas fa-spinner fa-spin""></i> ' + t('loading');"
FST_Cost_V1/assets/js/toast.js,31,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,toast.innerHTML = `
FST_Cost_V1/assets/js/toast.js,69,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,overlay.innerHTML = `
FST_Cost_V1/assets/js/toast.js,79,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"<button class=""btn-cancel"">${tCommon.no || 'Hayır'}</button>"
FST_Cost_V1/assets/js/app/guide.js,107,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/guide.js,163,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"<th><span class=""type-badge user"">${tGuide.user || 'Kullanıcı'}</span></th>"
FST_Cost_V1/assets/js/app/guide.js,179,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = html;
FST_Cost_V1/assets/js/app/guide.js,197,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"html += `<td>${item.location_url ? '<a href=""' + encodeURI(item.location_url) + '"" target=""_blank"" rel=""noopener noreferrer"" class=""location-link"" title=""' + (tGuide.view_on_map || 'Haritada Gör') + '""><span class=""material-symbols-rounded"">location_on</span></a>' : '-'}</td>`;"
FST_Cost_V1/assets/js/app/guide.js,199,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"html += `<td><span class=""type-badge company"">${tGuide.vehicle_company || 'Taşımacı'}</span></td>`;"
FST_Cost_V1/assets/js/app/guide.js,206,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"html += `<td><span class=""type-badge user"">${tGuide.user || 'Kullanıcı'}</span></td>`;"
FST_Cost_V1/assets/js/app/guide.js,231,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/guide.js,263,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,toast.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/costs.js,90,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/costs.js,146,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = html;
FST_Cost_V1/assets/js/app/definitions/costs.js,174,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/currencies.js,126,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,tbody.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/currencies.js,137,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,tbody.innerHTML = data.map(country => `
FST_Cost_V1/assets/js/app/definitions/currencies.js,158,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,body.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/currencies.js,215,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"sel.innerHTML = `<option value="""">${tCurrencies.select_currency || 'Select currency'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/currencies.js,229,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"sel.innerHTML = `<option value="""">${tCurrencies.select_currency || 'Select currency'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/currencies.js,266,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"container.innerHTML = `<div class=""empty-state""><span class=""material-symbols-rounded"">inventory_2</span><h3>${tCurrencies.no_country_currencies || 'No currencies assigned'}</h3></div>`;"
FST_Cost_V1/assets/js/app/definitions/currencies.js,289,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = html;
FST_Cost_V1/assets/js/app/definitions/currency-country.js,42,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"ratesContainer.innerHTML = `<div class=""loading""><span class=""material-symbols-rounded"">sync</span><p>${tCommon.loading||'Loading...'}</p></div>`;"
FST_Cost_V1/assets/js/app/definitions/currency-country.js,214,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,picker.innerHTML = header + grids;
FST_Cost_V1/assets/js/app/definitions/currency-country.js,293,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"sel.innerHTML = `<option value="""">${tCurrencies.select_currency||'Select currency'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/currency-country.js,308,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"sel.innerHTML = `<option value="""">${tCurrencies.select_currency||'Select currency'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/currency-country.js,325,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"sel.innerHTML = `<option value="""">${tCurrencies.select_currency||'Select currency'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/currency-country.js,442,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"if (dates.length === 0) { container.innerHTML = `<div class=""empty-state""><span class=""material-symbols-rounded"">inventory_2</span><h3>${tCurrencies.no_rates||'No rates'}</h3></div>`; return; }"
FST_Cost_V1/assets/js/app/definitions/currency-country.js,467,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = html;
FST_Cost_V1/assets/js/app/definitions/currency-country.js,548,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,list.innerHTML = html;
FST_Cost_V1/assets/js/app/definitions/currency-country.js,613,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"if (!countryCurrencies.length) { container.innerHTML = `<div class=""empty-state""><span class=""material-symbols-rounded"">inventory_2</span><h3>${tCurrencies.no_country_currencies||'No currencies assigned'}</h3></div>`; return; }"
FST_Cost_V1/assets/js/app/definitions/currency-country.js,635,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = html;
FST_Cost_V1/assets/js/app/definitions/languages.js,115,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"container.innerHTML = html || `<p style=""color: #9ca3af;"">${tLangMgmt.no_languages || 'No languages found'}</p>`;"
FST_Cost_V1/assets/js/app/definitions/languages.js,186,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = html;
FST_Cost_V1/assets/js/app/definitions/languages.js,356,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,document.getElementById('editor-content').innerHTML = `
FST_Cost_V1/assets/js/app/definitions/locations.js,142,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/locations.js,199,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = html;
FST_Cost_V1/assets/js/app/definitions/locations.js,293,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/locations.js,802,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tLoc.select_country || 'Select Country'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/locations.js,816,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tLoc.select_region || 'Select Region'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/locations.js,833,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tLoc.select_city || 'Select City'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/locations.js,850,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tLoc.select_currency || 'Select currency'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/locations.js,1078,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,toast.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/merchants.js,92,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/merchants.js,160,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = html;
FST_Cost_V1/assets/js/app/definitions/merchants.js,198,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/merchants.js,418,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tMerchants.select_sub_region || 'Select Sub Region'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/merchants.js,443,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,toast.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/positions.js,138,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/positions.js,183,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = html;
FST_Cost_V1/assets/js/app/definitions/positions.js,245,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/positions.js,553,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tPos.select_city || 'Select City'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/positions.js,562,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">Şehir bulunamadı</option>`;"
FST_Cost_V1/assets/js/app/definitions/positions.js,562,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"select.innerHTML = `<option value="""">Şehir bulunamadı</option>`;"
FST_Cost_V1/assets/js/app/definitions/positions.js,569,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">Hata - Şehirler yüklenemedi</option>`;"
FST_Cost_V1/assets/js/app/definitions/positions.js,569,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"select.innerHTML = `<option value="""">Hata - Şehirler yüklenemedi</option>`;"
FST_Cost_V1/assets/js/app/definitions/positions.js,581,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tPos.select_dept || 'Select Department'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/positions.js,612,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,toast.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/tours.js,112,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/tours.js,145,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,html += `<th>${tTours.tour_regions || 'Bu Turun Gerçekleştiği Bölgeler'}</th>`;
FST_Cost_V1/assets/js/app/definitions/tours.js,186,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = html;
FST_Cost_V1/assets/js/app/definitions/tours.js,222,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/tours.js,487,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tTours.select_sub_region || 'Select Sub Region'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/tours.js,503,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = '<option value="""">Select...</option>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,525,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = '<option value="""">Select...</option>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,526,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"if (citySelect) citySelect.innerHTML = '<option value="""">Select...</option>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,527,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"if (subRegionSelect) subRegionSelect.innerHTML = '<option value="""">Önce ülke, bölge ve şehir seçin</option>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,527,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"if (subRegionSelect) subRegionSelect.innerHTML = '<option value="""">Önce ülke, bölge ve şehir seçin</option>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,535,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = '<option value="""">Select...</option>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,545,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"if (citySelect) citySelect.innerHTML = '<option value="""">Select...</option>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,547,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"if (checkboxContainer) checkboxContainer.innerHTML = '<div class=""checkbox-message"">Önce ülke, bölge ve şehir seçin</div>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,547,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"if (checkboxContainer) checkboxContainer.innerHTML = '<div class=""checkbox-message"">Önce ülke, bölge ve şehir seçin</div>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,561,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = '<option value="""">Select...</option>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,562,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"if (subRegionSelect) subRegionSelect.innerHTML = '<option value="""">Önce ülke, bölge ve şehir seçin</option>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,562,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"if (subRegionSelect) subRegionSelect.innerHTML = '<option value="""">Önce ülke, bölge ve şehir seçin</option>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,570,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = '<option value="""">Select...</option>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,581,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"if (checkboxContainer) checkboxContainer.innerHTML = '<div class=""checkbox-message"">Önce ülke, bölge ve şehir seçin</div>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,581,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"if (checkboxContainer) checkboxContainer.innerHTML = '<div class=""checkbox-message"">Önce ülke, bölge ve şehir seçin</div>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,598,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"container.innerHTML = '<div class=""checkbox-message"">Önce ülke, bölge ve şehir seçin</div>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,598,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"container.innerHTML = '<div class=""checkbox-message"">Önce ülke, bölge ve şehir seçin</div>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,610,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = '';
FST_Cost_V1/assets/js/app/definitions/tours.js,638,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"container.innerHTML = '<div class=""checkbox-message"">Bu şehir için alt bölge bulunamadı</div>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,638,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"container.innerHTML = '<div class=""checkbox-message"">Bu şehir için alt bölge bulunamadı</div>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,646,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"container.innerHTML = '<div class=""checkbox-message"">Bölgeler yüklenirken hata oluştu</div>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,646,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,"container.innerHTML = '<div class=""checkbox-message"">Bölgeler yüklenirken hata oluştu</div>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,662,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,selectedCount.textContent = `${count} / ${total} seçili`;
FST_Cost_V1/assets/js/app/definitions/tours.js,715,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tTours.select_merchant || 'Select Merchant'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/tours.js,726,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tTours.select_merchant || 'Select Merchant'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/tours.js,777,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,contractSelect.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/tours.js,853,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = '<option value="""">None</option>';"
FST_Cost_V1/assets/js/app/definitions/tours.js,871,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = '<option value="""">None</option>' + routesOptions;"
FST_Cost_V1/assets/js/app/definitions/users.js,140,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"selectElement.innerHTML = `<option value="""">${defaultText}</option>`;"
FST_Cost_V1/assets/js/app/definitions/users.js,198,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tUsers.select_department}</option>`;"
FST_Cost_V1/assets/js/app/definitions/users.js,234,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tUsers.select_position}</option>`;"
FST_Cost_V1/assets/js/app/definitions/users.js,267,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tUsers.select_country}</option>`;"
FST_Cost_V1/assets/js/app/definitions/users.js,285,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tUsers.select_region}</option>`;"
FST_Cost_V1/assets/js/app/definitions/users.js,309,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tUsers.select_region}</option>`;"
FST_Cost_V1/assets/js/app/definitions/users.js,328,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tUsers.select_city}</option>`;"
FST_Cost_V1/assets/js/app/definitions/users.js,352,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tUsers.select_city}</option>`;"
FST_Cost_V1/assets/js/app/definitions/users.js,372,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/users.js,426,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = html;
FST_Cost_V1/assets/js/app/definitions/users.js,459,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/users.js,643,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"regionSelect.innerHTML = `<option value="""">${tUsers.select_region}</option>`;"
FST_Cost_V1/assets/js/app/definitions/vehicles.js,189,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
